"SiteCode"	"kernel_percentil"	"GOF"	"p"	"J"	"S"	"DA"	"J_M"	"sd_k"	"sd_k_"	"U"	"U_"	"theta"	"theta_"	"m"	"m_"	"S_M"	"S_M_"	"spp_I"	"spp_I_"
"125"	"MGuberl7"	"0.8"	99	0.0485476800383076	945	73	945	22938.7788181003	1.88939870895686	NA	0.01233971	NA	NA	286.581875899355	NA	0.00125562071208531	1259.56298503474	NA	NA	0.0453405366630276
"126"	"MGuberl7"	"0.85"	95	0.0485476800383076	945	73	945	22938.7788181003	1.6829910071916	NA	0.01224789	NA	NA	284.42297309638	NA	0.00099122656835515	1252.19874105423	NA	NA	0.0434721931548007
"127"	"MGuberl7"	"0.9"	99	0.0485476800383076	945	73	945	22938.7788181003	1.4553316273072	NA	0.0119025	NA	NA	276.305640265702	NA	0.000737582084413464	1224.36555092287	NA	NA	0.0405110741122321
"128"	"MGuberl7"	"0.95"	97	0.0485476800383076	945	73	945	22938.7788181003	1.18947720727151	NA	0.01202579	NA	NA	279.202542273773	NA	0.000490365057287462	1234.3249819836	NA	NA	0.0387524381396197
"129"	"MGuberl7"	"0.99"	96	0.0485476800383076	945	73	945	22938.7788181003	0.831441874618035	NA	0.01165147	NA	NA	270.409510059909	NA	0.000238419534913833	1204.00294889561	NA	NA	0.0342960064195846
"130"	"MGuberl7"	"campo_medio"	100	0.0485476800383076	945	73	945	22938.7788181003	NA	5567.11319925132	NA	0.0007991639202632	18.3457064691051	NA	0.987244031582958	NA	NA	130.846264070438	0.0192893624166213	NA
"131"	"MGvico1"	"0.25"	100	0.23259121186371	1825	93	1825	212239.480825635	4.30417786561602	NA	0.01308115	NA	NA	2813.12227793831	NA	0.0338744030008821	12199.3957727523	NA	NA	0.439934872362355
"132"	"MGvico1"	"0.5"	100	0.23259121186371	1825	93	1825	212239.480825635	2.44737139627666	NA	0.0111099	NA	NA	2384.43917895904	NA	0.0101818814479997	10729.8329491415	NA	NA	0.281926738381874
"133"	"MGvico1"	"0.55"	99	0.23259121186371	1825	93	1825	212239.480825635	2.22680527840056	NA	0.01116555	NA	NA	2396.51780900501	NA	0.00838086302843271	10772.2116987745	NA	NA	0.272314574406631
"134"	"MGvico1"	"0.6"	37	0.23259121186371	1825	93	1825	212239.480825635	2.02210831927857	NA	0.007008602	NA	NA	1497.99388412377	NA	0.00687751946596762	7431.00898062041	NA	NA	0.163705959163604
"135"	"MGvico1"	"0.65"	28	0.23259121186371	1825	93	1825	212239.480825635	1.84027461316153	NA	0.006851549	NA	NA	1464.19435039969	NA	0.00567412492773657	7296.5255638749	NA	NA	0.154248023784776
"136"	"MGvico1"	"0.7"	30	0.23259121186371	1825	93	1825	212239.480825635	1.67289931738488	NA	0.006496162	NA	NA	1387.75060683482	NA	0.0046737321640872	6989.49956091012	NA	NA	0.141052164969718
"137"	"MGvico1"	"0.75"	28	0.23259121186371	1825	93	1825	212239.480825635	1.51815934418381	NA	0.006617988	NA	NA	1413.94921820095	NA	0.00383865346112759	7095.17953899846	NA	NA	0.138745904311865
"138"	"MGvico1"	"0.8"	41	0.23259121186371	1825	93	1825	212239.480825635	1.36457182198493	NA	0.006703771	NA	NA	1432.40065884006	NA	0.00309372457325629	7169.320938513	NA	NA	0.135409741263968
"139"	"MGvico1"	"0.85"	30	0.23259121186371	1825	93	1825	212239.480825635	1.19813020737621	NA	0.006764196	NA	NA	1445.3996495749	NA	0.00237948296986304	7221.41237303087	NA	NA	0.130794900274159
"140"	"MGvico1"	"0.9"	36	0.23259121186371	1825	93	1825	212239.480825635	1.03615341349636	NA	0.007099394	NA	NA	1517.53819892686	NA	0.00177608589237469	7508.42870415789	NA	NA	0.131060465180319
"141"	"MGvico1"	"0.95"	32	0.23259121186371	1825	93	1825	212239.480825635	0.851237712961055	NA	0.006937794	NA	NA	1482.75389995177	NA	0.00119644028594174	7370.46543949336	NA	NA	0.120607465549491
"142"	"MGvico1"	"campo_medio"	78	0.23259121186371	1825	93	1825	212239.480825635	NA	145473.021755482	NA	9.70798171939272e-05	20.6060733539038	NA	0.999513847037051	NA	NA	190.400542192282	0.0112882542992617	NA
"143"	"MGvico1"	"0.99"	18	0.23259121186371	1825	93	1825	212239.480825635	0.601536100897279	NA	0.0027627	NA	NA	587.975651308854	NA	0.000596286916575107	3464.10239835693	NA	NA	0.0433663967417808
"144"	"MGvico16"	"0.25"	100	0.21847289239375	1653	91	1653	180567.845563434	4.52898496481008	NA	0.008790076	NA	NA	1601.27159459599	NA	0.0357382503380119	7580.67295278929	NA	NA	0.280377314389387
"145"	"MGvico16"	"0.5"	99	0.21847289239375	1653	91	1653	180567.845563434	2.57498911429528	NA	0.008357364	NA	NA	1521.7809318814	NA	0.0106327517138245	7281.17195534479	NA	NA	0.200454612045752
"146"	"MGvico16"	"0.55"	99	0.21847289239375	1653	91	1653	180567.845563434	2.33755681059084	NA	0.00797962	NA	NA	1452.4447695267	NA	0.00870408377732739	7016.60271599412	NA	NA	0.183606816512456
"147"	"MGvico16"	"0.6"	99	0.21847289239375	1653	91	1653	180567.845563434	2.12893831494309	NA	0.007907391	NA	NA	1439.19291057504	NA	0.00718166302901698	6965.67093570662	NA	NA	0.175114077797857
"148"	"MGvico16"	"0.65"	62	0.21847289239375	1653	91	1653	180567.845563434	1.94066769349299	NA	0.006209914	NA	NA	1128.31129832805	NA	0.0059418160715008	5733.66773511287	NA	NA	0.132376616591259
"149"	"MGvico16"	"0.7"	54	0.21847289239375	1653	91	1653	180567.845563434	1.76949046832563	NA	0.006143932	NA	NA	1116.24857594193	NA	0.00492220228410003	5684.29333257924	NA	NA	0.126451391696358
"150"	"MGvico16"	"0.75"	60	0.21847289239375	1653	91	1653	180567.845563434	1.59761665542864	NA	0.005861503	NA	NA	1064.63345918552	NA	0.00399942052833564	5471.55344385003	NA	NA	0.116177345900117
"151"	"MGvico16"	"0.8"	50	0.21847289239375	1653	91	1653	180567.845563434	1.4347471069248	NA	0.005588524	NA	NA	1014.77323461173	NA	0.00321663670754574	5263.69858031119	NA	NA	0.106617624652206
"152"	"MGvico16"	"0.85"	51	0.21847289239375	1653	91	1653	180567.845563434	1.26414759060142	NA	0.005552716	NA	NA	1008.23485423649	NA	0.00249075232163565	5236.26455323068	NA	NA	0.101485558641769
"153"	"MGvico16"	"0.9"	51	0.21847289239375	1653	91	1653	180567.845563434	1.09364482924	NA	0.005976762	NA	NA	1085.69399564017	NA	0.00186000988751704	5558.64977334887	NA	NA	0.104272694120145
"154"	"MGvico16"	"0.95"	63	0.21847289239375	1653	91	1653	180567.845563434	0.898287064777352	NA	0.00596729	NA	NA	1083.96305375326	NA	0.0012521426248328	5551.50675772994	NA	NA	0.0980014684194265
"155"	"MGvico16"	"campo_medio"	93	0.21847289239375	1653	91	1653	180567.845563434	NA	1190124.4643905	NA	0.000113989367769187	20.5850470423502	NA	0.999940584300307	NA	NA	186.901021919045	0.0124527740464656	NA
"156"	"MGvico16"	"0.99"	96	0.21847289239375	1653	91	1653	180567.845563434	0.637505158681513	NA	0.00439009	NA	NA	796.200093106323	NA	0.000629254688259412	4322.12094136952	NA	NA	0.0653057009740307
"157"	"MGvico8"	"0.25"	100	0.313668812302999	2303	195	2303	361189.637366903	3.82947532538155	NA	0.01352264	NA	NA	4951.17689797076	NA	0.0350185922413868	21306.9039495464	NA	NA	0.618935634905108
"158"	"MGvico8"	"0.5"	96	0.313668812302999	2303	195	2303	361189.637366903	2.17481687230037	NA	0.0131298	NA	NA	4805.42889115505	NA	0.0107370964118907	20821.3602814676	NA	NA	0.455264283591102
"159"	"MGvico8"	"0.55"	84	0.313668812302999	2303	195	2303	361189.637366903	1.98441807416993	NA	0.0135813	NA	NA	4972.95037155229	NA	0.00890436303131278	21379.0783384095	NA	NA	0.453296196384029
"160"	"MGvico8"	"0.6"	87	0.313668812302999	2303	195	2303	361189.637366903	1.80253923387966	NA	0.01337729	NA	NA	4897.23690503932	NA	0.00732197933367821	21127.7022102862	NA	NA	0.429315383551568
"161"	"MGvico8"	"0.65"	90	0.313668812302999	2303	195	2303	361189.637366903	1.64724059833367	NA	0.01396009	NA	NA	5113.61237357962	NA	0.0060985609149432	21843.1253939477	NA	NA	0.432745288568972
"162"	"MGvico8"	"0.7"	90	0.313668812302999	2303	195	2303	361189.637366903	1.48809663942946	NA	0.01359989	NA	NA	4979.85116550704	NA	0.00496490759203394	21401.9336100143	NA	NA	0.405551409666708
"163"	"MGvico8"	"0.75"	87	0.313668812302999	2303	195	2303	361189.637366903	1.35966537095935	NA	0.01369529	NA	NA	5015.2686926179	NA	0.00413746594039651	21519.0895125836	NA	NA	0.395195084176482
"164"	"MGvico8"	"0.8"	85	0.313668812302999	2303	195	2303	361189.637366903	1.20394978977024	NA	0.01359712	NA	NA	4978.82289730771	NA	0.00323771746994353	21398.5285995182	NA	NA	0.375881523702756
"165"	"MGvico8"	"0.85"	78	0.313668812302999	2303	195	2303	361189.637366903	1.07432965180616	NA	0.01315736	NA	NA	4815.6501727021	NA	0.00257436988974293	20855.5502113516	NA	NA	0.349815125212372
"166"	"MGvico8"	"0.9"	86	0.313668812302999	2303	195	2303	361189.637366903	0.929638884313283	NA	0.01368038	NA	NA	5009.7328600859	NA	0.0019249091816638	21500.7938914843	NA	NA	0.347219411490248
"167"	"MGvico8"	"0.95"	86	0.313668812302999	2303	195	2303	361189.637366903	0.754828565544793	NA	0.01370478	NA	NA	5018.7922573661	NA	0.00126723027376545	21530.7316033947	NA	NA	0.326263688388032
"168"	"MGvico8"	"campo_medio"	99	0.313668812302999	2303	195	2303	361189.637366903	NA	606.758663114163	NA	0.000143447672908762	51.8191028410836	NA	0.878313377277219	NA	NA	458.576505316507	0.0211020820256673	NA
"169"	"MGvico8"	"0.99"	100	0.313668812302999	2303	195	2303	361189.637366903	0.530085368749465	NA	0.01054827	NA	NA	3850.53171606278	NA	0.000624080504437996	17526.8734292414	NA	NA	0.226435508121201
"170"	"MSdour"	"0.25"	92	0.116734787274334	1016	74	1016	59301.2719353617	5.76373034034623	NA	0.007262443	NA	NA	433.815404462495	NA	0.0346006501578626	2136.59381758605	NA	NA	0.122539867495038
"171"	"MSdour"	"0.5"	100	0.116734787274334	1016	74	1016	59301.2719353617	3.27353711158607	NA	0.007495516	NA	NA	447.842951101322	NA	0.00947992455525193	2191.53418110515	NA	NA	0.0937220673414839
"172"	"MSdour"	"0.55"	100	0.116734787274334	1016	74	1016	59301.2719353617	2.99035941515404	NA	0.007078159	NA	NA	422.72889584038	NA	0.00781791716869075	2092.8567516433	NA	NA	0.0850938461584692
"173"	"MSdour"	"0.6"	98	0.116734787274334	1016	74	1016	59301.2719353617	2.71438625644153	NA	0.007318171	NA	NA	437.168806450952	NA	0.0063751148373694	2149.76788713886	NA	NA	0.0845719640170447
"174"	"MSdour"	"0.65"	100	0.116734787274334	1016	74	1016	59301.2719353617	2.48042472374955	NA	0.007784726	NA	NA	465.258276947549	NA	0.00528146993107601	2259.14231005828	NA	NA	0.0868710611287738
"175"	"MSdour"	"0.7"	100	0.116734787274334	1016	74	1016	59301.2719353617	2.25429086388393	NA	0.007696668	NA	NA	459.954623427785	NA	0.00433224343478223	2238.62207835206	NA	NA	0.082833028896918
"176"	"MSdour"	"0.75"	100	0.116734787274334	1016	74	1016	59301.2719353617	2.03197481833076	NA	0.007689732	NA	NA	459.536914426096	NA	0.00349839092152066	2237.00338202045	NA	NA	0.0796961547600874
"177"	"MSdour"	"0.8"	100	0.116734787274334	1016	74	1016	59301.2719353617	1.82161562638002	NA	0.007511956	NA	NA	448.832644644404	NA	0.00279700996045794	2195.39391065077	NA	NA	0.0749300027353431
"178"	"MSdour"	"0.85"	99	0.116734787274334	1016	74	1016	59301.2719353617	1.61142118781619	NA	0.007539615	NA	NA	450.497799756443	NA	0.00217873552967409	2201.88304032948	NA	NA	0.0721873914520422
"179"	"MSdour"	"0.9"	100	0.116734787274334	1016	74	1016	59301.2719353617	1.40097122783865	NA	0.007942902	NA	NA	474.787438651972	NA	0.00164021354967498	2295.86225498235	NA	NA	0.0727505316743767
"180"	"MSdour"	"0.95"	99	0.116734787274334	1016	74	1016	59301.2719353617	1.14284945030182	NA	0.007765301	NA	NA	464.088245879754	NA	0.00108697763475192	2254.62051378236	NA	NA	0.0668610162526694
"181"	"MSdour"	"0.99"	100	0.116734787274334	1016	74	1016	59301.2719353617	0.808092607269233	NA	0.007413074	NA	NA	442.880409324432	NA	0.000541230732834013	2172.14806119207	NA	NA	0.0579220154243488
"182"	"MSdour"	"campo_medio"	100	0.116734787274334	1016	74	1016	59301.2719353617	NA	160.579271925818	NA	0.000362756346186524	21.5193562581876	NA	0.414235769341117	NA	NA	170.474462912925	0.0140774761988896	NA
"183"	"PEalia"	"0.25"	90	0.114091406447269	595	60	595	33942.1934180625	7.49336510181125	NA	0.01679096	NA	NA	579.637897791248	NA	0.0698788451436423	2369.0004012612	NA	NA	0.340514576803982
"184"	"PEalia"	"0.5"	97	0.114091406447269	595	60	595	33942.1934180625	4.29593578775808	NA	0.01799061	NA	NA	621.809506036322	NA	0.0168348364325847	2498.44533357064	NA	NA	0.251564128405083
"185"	"PEalia"	"0.55"	98	0.114091406447269	595	60	595	33942.1934180625	3.89859845659159	NA	0.01804492	NA	NA	623.72111760292	NA	0.0135521449245768	2504.24612762806	NA	NA	0.240412432960058
"186"	"PEalia"	"0.6"	97	0.114091406447269	595	60	595	33942.1934180625	3.56648404924136	NA	0.01776533	NA	NA	613.882323727902	NA	0.0111501342158548	2474.32957829594	NA	NA	0.226904380193544
"187"	"PEalia"	"0.65"	100	0.114091406447269	595	60	595	33942.1934180625	3.2359631332288	NA	0.01459772	NA	NA	502.803827471071	NA	0.00904087857489184	2125.35905053862	NA	NA	0.177944891833207
"188"	"PEalia"	"0.7"	100	0.114091406447269	595	60	595	33942.1934180625	2.94241292786486	NA	0.01464105	NA	NA	504.318461707304	NA	0.00738519598319136	2130.26665037183	NA	NA	0.171411324914789
"189"	"PEalia"	"0.75"	100	0.114091406447269	595	60	595	33942.1934180625	2.66147389869923	NA	0.01585013	NA	NA	546.636589030323	NA	0.00597990006351626	2265.64449964438	NA	NA	0.178386487920053
"190"	"PEalia"	"0.8"	100	0.114091406447269	595	60	595	33942.1934180625	2.39345092552449	NA	0.01608925	NA	NA	555.018172330735	NA	0.00479356393026971	2292.07275543123	NA	NA	0.173829319522102
"191"	"PEalia"	"0.85"	100	0.114091406447269	595	60	595	33942.1934180625	2.10990070112019	NA	0.01332542	NA	NA	458.388881972533	NA	0.00369441014035602	1979.4190012157	NA	NA	0.1370405814327
"192"	"PEalia"	"0.9"	100	0.114091406447269	595	60	595	33942.1934180625	1.82936038697324	NA	0.0131603	NA	NA	452.633074793939	NA	0.00275764133090524	1960.20816553184	NA	NA	0.128725807518963
"193"	"PEalia"	"0.95"	100	0.114091406447269	595	60	595	33942.1934180625	1.48773006001497	NA	0.01293331	NA	NA	444.723726059242	NA	0.00181071405160128	1933.6931058381	NA	NA	0.118162404895028
"194"	"PEalia"	"0.99"	100	0.114091406447269	595	60	595	33942.1934180625	1.05260176121137	NA	0.01312454	NA	NA	451.386794705685	NA	0.000900100347994352	1956.03916997594	NA	NA	0.108077849319259
"195"	"PEalia"	"campo_medio"	100	0.114091406447269	595	60	595	33942.1934180625	NA	189.484859851554	NA	0.000550497767278659	18.694842664563	NA	0.544069170512412	NA	NA	140.303088595151	0.0235350740726454	NA
"196"	"PEmata2"	"0.25"	100	0.21628955738904	1076	75	1076	116363.781875304	5.60921290564963	NA	0.009127734	NA	NA	1071.91265403506	NA	0.0582818295486001	5034.21437795734	NA	NA	0.330044853704071
"197"	"PEmata2"	"0.5"	94	0.21628955738904	1076	75	1076	116363.781875304	3.1928157895701	NA	0.008219256	NA	NA	964.341664114099	NA	0.0165242887994393	4630.10987742707	NA	NA	0.214826984733926
"198"	"PEmata2"	"0.55"	95	0.21628955738904	1076	75	1076	116363.781875304	2.89678829486915	NA	0.008481998	NA	NA	995.432136531961	NA	0.0134596697584735	4748.06220993788	NA	NA	0.211852083716468
"199"	"PEmata2"	"0.6"	95	0.21628955738904	1076	75	1076	116363.781875304	2.63888605671261	NA	0.008507147	NA	NA	998.408902037888	NA	0.0110777990333661	4759.30502231177	NA	NA	0.20378605407218
"200"	"PEmata2"	"0.65"	98	0.21628955738904	1076	75	1076	116363.781875304	2.40848433930433	NA	0.008498407	NA	NA	997.374373384948	NA	0.00916639151910459	4755.39874791789	NA	NA	0.195735264085779
"201"	"PEmata2"	"0.7"	98	0.21628955738904	1076	75	1076	116363.781875304	2.18260598634148	NA	0.008174298	NA	NA	959.023398203619	NA	0.00748325132181966	4609.83534479277	NA	NA	0.180715032506648
"202"	"PEmata2"	"0.75"	80	0.21628955738904	1076	75	1076	116363.781875304	1.96821236381603	NA	0.007202114	NA	NA	844.137595618399	NA	0.00605465328007326	4164.48789818227	NA	NA	0.152687585484692
"203"	"PEmata2"	"0.8"	78	0.21628955738904	1076	75	1076	116363.781875304	1.76369226281671	NA	0.00711971	NA	NA	834.410019102522	NA	0.00484080743655634	4126.09978674278	NA	NA	0.14476970677128
"204"	"PEmata2"	"0.85"	74	0.21628955738904	1076	75	1076	116363.781875304	1.57180916644151	NA	0.00667446	NA	NA	781.877342160596	NA	0.00383095687458279	3916.82238564691	NA	NA	0.13008351772277
"205"	"PEmata2"	"0.9"	78	0.21628955738904	1076	75	1076	116363.781875304	1.35794780777642	NA	0.007203475	NA	NA	844.29827166166	NA	0.00284936169318681	4165.12104580428	NA	NA	0.133505098951283
"206"	"PEmata2"	"0.95"	72	0.21628955738904	1076	75	1076	116363.781875304	1.11954324956203	NA	0.007069247	NA	NA	828.45379116145	NA	0.00193032019211664	4102.53951618108	NA	NA	0.122950993380702
"207"	"PEmata2"	"0.99"	85	0.21628955738904	1076	75	1076	116363.781875304	0.776374374239971	NA	0.007251995	NA	NA	850.026701736652	NA	0.000924945262654638	4187.67440753969	NA	NA	0.112980568794599
"208"	"PEmata2"	"campo_medio"	97	0.21628955738904	1076	75	1076	116363.781875304	NA	544489.267211632	NA	0.000156156351742974	18.1736254233549	NA	0.99987012831315	NA	NA	159.286885784285	0.016888889663675	NA
"209"	"PEsvfer"	"0.25"	66	0.636673590338369	1288	91	1288	410017.79217791	5.11105574723164	NA	0.008663558	NA	NA	3583.24793633206	NA	0.126064784068525	17015.5593816631	NA	NA	1.17400153035123
"210"	"PEsvfer"	"0.5"	100	0.636673590338369	1288	91	1288	410017.79217791	2.92667377822391	NA	0.008133692	NA	NA	3362.29820037715	NA	0.0394288439460465	16178.5453371686	NA	NA	0.775549626051817
"211"	"PEsvfer"	"0.55"	100	0.636673590338369	1288	91	1288	410017.79217791	2.64851215367041	NA	0.00829563	NA	NA	3429.7999530796	NA	0.0321590866989232	16435.7320376645	NA	NA	0.749841997456834
"212"	"PEsvfer"	"0.6"	100	0.636673590338369	1288	91	1288	410017.79217791	2.40218064522054	NA	0.007902782	NA	NA	3266.08447854888	NA	0.0263693704096934	15809.6525233642	NA	NA	0.67910260977524
"213"	"PEsvfer"	"0.65"	99	0.636673590338369	1288	91	1288	410017.79217791	2.19132042120694	NA	0.007660924	NA	NA	3165.35704334066	NA	0.0218879267915827	15420.4627588241	NA	NA	0.628963180701827
"214"	"PEsvfer"	"0.7"	100	0.636673590338369	1288	91	1288	410017.79217791	2.00067284303581	NA	0.00786774	NA	NA	3251.48737375985	NA	0.0182071977933047	15753.4441028723	NA	NA	0.618702397499653
"215"	"PEsvfer"	"0.75"	100	0.636673590338369	1288	91	1288	410017.79217791	1.80273485028049	NA	0.007693188	NA	NA	3178.79130449987	NA	0.0147538983490645	15472.5501616885	NA	NA	0.576719633938872
"216"	"PEsvfer"	"0.8"	100	0.636673590338369	1288	91	1288	410017.79217791	1.62943098821278	NA	0.007601071	NA	NA	3140.43743646214	NA	0.0120350054822226	15323.6954482182	NA	NA	0.545004242857447
"217"	"PEsvfer"	"0.85"	100	0.636673590338369	1288	91	1288	410017.79217791	1.44313471407013	NA	0.007381095	NA	NA	3048.87694503502	NA	0.00942639259226585	14966.4651084516	NA	NA	0.502724127430298
"218"	"PEsvfer"	"0.9"	100	0.636673590338369	1288	91	1288	410017.79217791	1.23974246618856	NA	0.008002487	NA	NA	3307.62326133516	NA	0.00694677207805989	15969.2536806495	NA	NA	0.513170773546041
"219"	"PEsvfer"	"0.95"	100	0.636673590338369	1288	91	1288	410017.79217791	1.01396043389039	NA	0.007708854	NA	NA	3185.31471452618	NA	0.0046407961362357	15497.8225892645	NA	NA	0.458152479827927
"220"	"PEsvfer"	"0.99"	100	0.636673590338369	1288	91	1288	410017.79217791	0.710608770379455	NA	0.007634016	NA	NA	3154.1536108868	NA	0.00227628556118881	15376.9818135284	NA	NA	0.401514912627906
"221"	"PEsvfer"	"campo_medio"	100	0.636673590338369	1288	91	1288	410017.79217791	NA	142.807495472223	NA	7.57524808871021e-05	31.0621422471849	NA	0.21365673229643	NA	NA	294.719547141289	0.0122872176077695	NA
"222"	"PRanto10"	"0.25"	40	0.923024383580357	1877	132	1877	866258.383990165	4.21658589302401	NA	0.006134134	NA	NA	5346.53523545513	NA	0.117177277252882	27234.6743917641	NA	NA	1.17285210081329
"223"	"PRanto10"	"0.5"	42	0.923024383580357	1877	132	1877	866258.383990165	2.40972459664002	NA	0.008012732	NA	NA	6997.15458538958	NA	0.0380196236243756	33773.3694748396	NA	NA	1.09678566479055
"224"	"PRanto10"	"0.55"	42	0.923024383580357	1877	132	1877	866258.383990165	2.20330743220509	NA	0.008316274	NA	NA	7264.44689058599	NA	0.0317685539234894	34793.4061066026	NA	NA	1.08639866075841
"225"	"PRanto10"	"0.6"	24	0.923024383580357	1877	132	1877	866258.383990165	2.00160365921508	NA	0.008873388	NA	NA	7755.45503767557	NA	0.0262061031068987	36642.2298111455	NA	NA	1.10483744931747
"226"	"PRanto10"	"0.65"	27	0.923024383580357	1877	132	1877	866258.383990165	1.81886514435142	NA	0.009167942	NA	NA	8015.28108560004	NA	0.0216312647188929	37608.0824796989	NA	NA	1.08980423232414
"227"	"PRanto10"	"0.7"	30	0.923024383580357	1877	132	1877	866258.383990165	1.65485303219963	NA	0.009296236	NA	NA	8128.49750948882	NA	0.0179004880679269	38026.3395031163	NA	NA	1.0572052600235
"228"	"PRanto10"	"0.75"	27	0.923024383580357	1877	132	1877	866258.383990165	1.50546746818252	NA	0.00881231	NA	NA	7701.59747192822	NA	0.0148107486297718	36440.9643437905	NA	NA	0.959635681443292
"229"	"PRanto10"	"0.8"	27	0.923024383580357	1877	132	1877	866258.383990165	1.34354853268595	NA	0.008996096	NA	NA	7863.67698011045	NA	0.0117932039783234	37045.546436011	NA	NA	0.932402827081131
"230"	"PRanto10"	"0.85"	31	0.923024383580357	1877	132	1877	866258.383990165	1.19034365882326	NA	0.00861658	NA	NA	7529.05071757401	NA	0.00925503298560152	35793.6530641001	NA	NA	0.848695498050758
"231"	"PRanto10"	"0.9"	32	0.923024383580357	1877	132	1877	866258.383990165	1.02237832798398	NA	0.00900122	NA	NA	7868.19665905134	NA	0.00682603641619216	37062.3582079786	NA	NA	0.834825920737244
"232"	"PRanto10"	"0.95"	32	0.923024383580357	1877	132	1877	866258.383990165	0.839251182023893	NA	0.008967167	NA	NA	7838.16072340253	NA	0.0045988434743316	36950.5861537573	NA	NA	0.772339665736536
"233"	"PRanto10"	"campo_medio"	73	0.923024383580357	1877	132	1877	866258.383990165	NA	182344.699076564	NA	3.72245379298096e-05	32.2472312356018	NA	0.999612164092422	NA	NA	328.875134443033	0.0171768660171639	NA
