"","Site","k","MN","GOF","U","S","p","m_","J","DA","S_m","S_sd"
"1164","PEsvfer","0.25","EI",0,0.008663558,91,0.636673590338369,0.126064784068525,1288,1288,367.42,13.901660390621
"1165","PRanto10","0.99","EI",22,0.004817102,132,0.923024383580357,0.00232035235251613,1877,1877,26.53,4.35647665997293
"1166","PRanto10","0.95","EI",20,0.008967167,132,0.923024383580357,0.0045988434743316,1877,1877,46.68,6.24237716957833
"1167","PRanto10","0.9","EI",26,0.00900122,132,0.923024383580357,0.00682603641619216,1877,1877,64.1,6.31896296312084
"1168","PRanto10","0.85","EI",27,0.00861658,132,0.923024383580357,0.00925503298560152,1877,1877,81.05,7.58969929269503
"1169","PRanto10","0.8","EI",48,0.008996096,132,0.923024383580357,0.0117932039783234,1877,1877,100.72,8.67840696641656
"1170","PRanto10","0.75","EI",72,0.00881231,132,0.923024383580357,0.0148107486297718,1877,1877,119.67,9.44313657016715
"1171","PRanto10","0.7","EI",72,0.009296236,132,0.923024383580357,0.0179004880679269,1877,1877,135.42,9.80741834253309
"1172","PRanto10","0.65","EI",90,0.009167942,132,0.923024383580357,0.0216312647188929,1877,1877,157.07,10.4815904028796
"1173","PRanto10","0.6","EI",97,0.008873388,132,0.923024383580357,0.0262061031068987,1877,1877,180.78,11.1921509293005
"1174","PRanto10","0.55","EI",100,0.008316274,132,0.923024383580357,0.0317685539234894,1877,1877,209.64,11.8146630348166
"1175","PRanto10","0.5","EI",100,0.008012732,132,0.923024383580357,0.0380196236243756,1877,1877,238.33,13.2840414624375
"1176","PRanto10","0.25","EI",0,0.006134134,132,0.923024383580357,0.117177277252882,1877,1877,509.68,18.7200966931803
"1177","PRanto11","0.99","EI",64,0.003669509,99,0.921209867560648,0.00245759249769836,1740,1740,25.61,4.4424376782632
"1178","PRanto11","0.95","EI",79,0.006101544,99,0.921209867560648,0.00495291136173263,1740,1740,47.34,5.41270484484178
"1179","PRanto11","0.9","EI",93,0.006085394,99,0.921209867560648,0.00743249673350245,1740,1740,63.8,6.62715564319957
"1180","PRanto11","0.85","EI",94,0.006117506,99,0.921209867560648,0.0100120544286659,1740,1740,81.27,8.58334657251112
"1181","PRanto11","0.8","EI",99,0.00610032,99,0.921209867560648,0.0127500235592435,1740,1740,97.5,9.86218161780781
"1182","PRanto11","0.75","EI",100,0.005757946,99,0.921209867560648,0.0157400988108531,1740,1740,112.3,9.14473961500614
"1183","PRanto11","0.7","EI",99,0.005952349,99,0.921209867560648,0.0191287703250662,1740,1740,132.78,10.2371673796806
"1184","PRanto11","0.65","EI",100,0.00642024,99,0.921209867560648,0.0233311521125087,1740,1740,153.95,9.68949759463119
"1185","PRanto11","0.6","EI",99,0.006197099,99,0.921209867560648,0.0280243371784791,1740,1740,176.57,10.9371528804947
"1186","PRanto11","0.55","EI",100,0.004821214,99,0.921209867560648,0.0341785074395601,1740,1740,204.83,12.0387044170211
"1187","PRanto11","0.5","EI",98,0.004740438,99,0.921209867560648,0.0414191295240459,1740,1740,231.1,12.9064231131541
"1188","PRanto11","0.25","EI",0,0.004196014,99,0.921209867560648,0.127623416101454,1740,1740,484.55,14.6744985975981
"1189","PRanto12","0.99","EI",32,0.007876684,143,0.974966068885724,0.00311161368123907,1439,1439,26.73,4.41039863976219
"1190","PRanto12","0.95","EI",48,0.01486763,143,0.974966068885724,0.00636303428260402,1439,1439,46.44,6.07914135351035
"1191","PRanto12","0.9","EI",64,0.0148245,143,0.974966068885724,0.00953122863705253,1439,1439,65.75,7.80879457581468
"1192","PRanto12","0.85","EI",86,0.01502258,143,0.974966068885724,0.0128338866373988,1439,1439,80.51,7.65479317720986
"1193","PRanto12","0.8","EI",95,0.01525165,143,0.974966068885724,0.0163059951477472,1439,1439,96.53,8.45720659759139
"1194","PRanto12","0.75","EI",100,0.01484459,143,0.974966068885724,0.0202007801740921,1439,1439,116.7,8.79795660389618
"1195","PRanto12","0.7","EI",100,0.014708,143,0.974966068885724,0.0244629221267183,1439,1439,133.18,10.0928817800598
"1196","PRanto12","0.65","EI",99,0.01388254,143,0.974966068885724,0.0296854501555388,1439,1439,156.02,10.1084822867438
"1197","PRanto12","0.6","EI",97,0.01323443,143,0.974966068885724,0.0357838021684436,1439,1439,177.23,10.5962209768341
"1198","PRanto12","0.55","EI",83,0.01340757,143,0.974966068885724,0.0438019957821271,1439,1439,206.14,11.3119405939034
"1199","PRanto12","0.5","EI",57,0.0144485,143,0.974966068885724,0.052214772703595,1439,1439,233.54,13.6858106863062
"1200","PRanto12","0.25","EI",0,0.01088326,143,0.974966068885724,0.162556755033577,1439,1439,491.99,15.5183143674847
"1201","PRanto13","0.99","EI",29,0.004797642,127,0.968871050376109,0.00269080114213536,1673,1673,26.64,4.393567382371
"1202","PRanto13","0.95","EI",51,0.009725661,127,0.968871050376109,0.0053562598264275,1673,1673,48.08,6.30324591705806
"1203","PRanto13","0.9","EI",75,0.009709532,127,0.968871050376109,0.00807354160660398,1673,1673,65.84,6.45531649968544
"1204","PRanto13","0.85","EI",90,0.009664668,127,0.968871050376109,0.0109121052784485,1673,1673,82.3,7.69822227937245
"1205","PRanto13","0.8","EI",100,0.009834322,127,0.968871050376109,0.0140564703747981,1673,1673,102.44,9.889612957262
"1206","PRanto13","0.75","EI",100,0.009689195,127,0.968871050376109,0.0171628980443494,1673,1673,118.79,8.77703039907363
"1207","PRanto13","0.7","EI",100,0.01003788,127,0.968871050376109,0.0209764994711971,1673,1673,138.5,9.61007467991458
"1208","PRanto13","0.65","EI",100,0.01026216,127,0.968871050376109,0.0255834604762629,1673,1673,160.79,11.3068272930271
"1209","PRanto13","0.6","EI",100,0.009975812,127,0.968871050376109,0.03074999728895,1673,1673,180.75,9.97914491994847
"1210","PRanto13","0.55","EI",98,0.008950944,127,0.968871050376109,0.0374081361046668,1673,1673,209.37,13.3527547946505
"1211","PRanto13","0.5","EI",97,0.008726958,127,0.968871050376109,0.0449404024627345,1673,1673,241.91,10.5802321870228
"1212","PRanto13","0.25","EI",0,0.00764866,127,0.968871050376109,0.138510929129552,1673,1673,510.69,15.7125022600707
"1213","PRanto15","0.99","EI",39,0.006237899,140,0.942009596537872,0.00263895120238507,1650,1650,26.92,4.44422221666639
"1214","PRanto15","0.95","EI",44,0.01122012,140,0.942009596537872,0.00535200781859664,1650,1650,46.02,6.0201345667701
"1215","PRanto15","0.9","EI",72,0.01124987,140,0.942009596537872,0.00802553048070725,1650,1650,63.35,7.45677781307284
"1216","PRanto15","0.85","EI",89,0.01205221,140,0.942009596537872,0.0107458977167404,1650,1650,80.52,7.19775498108103
"1217","PRanto15","0.8","EI",98,0.01097718,140,0.942009596537872,0.0135581876056393,1650,1650,97.83,8.07672175721278
"1218","PRanto15","0.75","EI",99,0.01148838,140,0.942009596537872,0.0170401762036648,1650,1650,115.12,9.14780980576357
"1219","PRanto15","0.7","EI",100,0.01239154,140,0.942009596537872,0.0208327361937417,1650,1650,135.36,9.37061816789506
"1220","PRanto15","0.65","EI",99,0.01132824,140,0.942009596537872,0.0253014909298614,1650,1650,156.93,10.629913005526
"1221","PRanto15","0.6","EI",89,0.0111397,140,0.942009596537872,0.0303261189323564,1650,1650,179.04,11.3812889153091
"1222","PRanto15","0.55","EI",81,0.010278014,140,0.942009596537872,0.0363765336115418,1650,1650,203.19,12.3637585406916
"1223","PRanto15","0.5","EI",43,0.010651554,140,0.942009596537872,0.044172312324773,1650,1650,234.74,12.7648665555821
"1224","PRanto15","0.25","EI",0,0.0086422,140,0.942009596537872,0.136521099163031,1650,1650,498.82,18.0802811276973
"1225","PRanto4","0.99","EI",58,0.003787662,119,0.9079979592893,0.00226001102345225,1896,1896,26.55,4.54911468798539
"1226","PRanto4","0.95","EI",83,0.007481737,119,0.9079979592893,0.00450680490207056,1896,1896,47.04,5.83254540133087
"1227","PRanto4","0.9","EI",95,0.007445128,119,0.9079979592893,0.0066916444283899,1896,1896,64.79,7.31581240267348
"1228","PRanto4","0.85","EI",100,0.007376885,119,0.9079979592893,0.00908644551722492,1896,1896,83.32,9.57361694523765
"1229","PRanto4","0.8","EI",100,0.007262825,119,0.9079979592893,0.0115233063190985,1896,1896,98.28,9.18725511595583
"1230","PRanto4","0.75","EI",100,0.007218883,119,0.9079979592893,0.0143605921931454,1896,1896,118.05,9.57624902843204
"1231","PRanto4","0.7","EI",100,0.007090239,119,0.9079979592893,0.0173872721493005,1896,1896,133.43,10.7245164238418
"1232","PRanto4","0.65","EI",91,0.007173827,119,0.9079979592893,0.0211879608221864,1896,1896,158.08,11.0961636832217
"1233","PRanto4","0.6","EI",78,0.007556861,119,0.9079979592893,0.025762916067234,1896,1896,179.98,11.9070304332094
"1234","PRanto4","0.55","EI",39,0.006602104,119,0.9079979592893,0.0305751258742974,1896,1896,205.12,11.7544575683982
"1235","PRanto4","0.5","EI",4,0.006510852,119,0.9079979592893,0.0373456477583191,1896,1896,236.95,12.0683030867616
"1236","PRanto4","0.25","EI",0,0.006555708,119,0.9079979592893,0.114945749933954,1896,1896,509.27,20.1944361774537
"1237","PRanto5","0.99","EI",34,0.004511666,124,0.896644888231427,0.00245075262248735,1753,1753,26.01,4.78949819180391
"1238","PRanto5","0.95","EI",49,0.008972074,124,0.896644888231427,0.00475549055348456,1753,1753,44.51,5.64701583836878
"1239","PRanto5","0.9","EI",76,0.008674592,124,0.896644888231427,0.00725696173942603,1753,1753,63.26,7.74025291263245
"1240","PRanto5","0.85","EI",84,0.009140907,124,0.896644888231427,0.009557916589189,1753,1753,78.65,7.74906315614861
"1241","PRanto5","0.8","EI",97,0.008410295,124,0.896644888231427,0.0123038359755464,1753,1753,96.11,8.40021043507455
"1242","PRanto5","0.75","EI",98,0.008871841,124,0.896644888231427,0.0152826637827541,1753,1753,112.32,9.26912982306148
"1243","PRanto5","0.7","EI",99,0.008613605,124,0.896644888231427,0.0185859052048602,1753,1753,132.18,9.82614529269394
"1244","PRanto5","0.65","EI",100,0.009124064,124,0.896644888231427,0.0224525323187919,1753,1753,152.85,11.3896772331242
"1245","PRanto5","0.6","EI",99,0.00879178,124,0.896644888231427,0.0271966611138273,1753,1753,174.61,10.4087133273673
"1246","PRanto5","0.55","EI",98,0.007999216,124,0.896644888231427,0.0330782624058113,1753,1753,202.26,13.3110571490112
"1247","PRanto5","0.5","EI",90,0.007623526,124,0.896644888231427,0.039724257096152,1753,1753,229.28,14.458634832242
"1248","PRanto5","0.25","EI",0,0.007318739,124,0.896644888231427,0.123428837219742,1753,1753,492.36,18.072536226456
"1249","PRanto6","0.99","EI",43,0.005486428,128,0.906465210449369,0.00257330531183348,1665,1665,25.93,4.65204419062364
"1250","PRanto6","0.95","EI",54,0.009788873,128,0.906465210449369,0.00508321062393865,1665,1665,46.38,5.43980837452158
"1251","PRanto6","0.9","EI",80,0.009813867,128,0.906465210449369,0.00766270131385315,1665,1665,63.41,7.17894649146187
"1252","PRanto6","0.85","EI",93,0.0105022,128,0.906465210449369,0.0101022626683852,1665,1665,79.75,7.4296362595685
"1253","PRanto6","0.8","EI",100,0.01041135,128,0.906465210449369,0.0131998565826681,1665,1665,96.95,7.35173311525791
"1254","PRanto6","0.75","EI",100,0.010509936,128,0.906465210449369,0.0163007800691677,1665,1665,111.95,8.83904903701681
"1255","PRanto6","0.7","EI",100,0.0101996,128,0.906465210449369,0.0198672341402079,1665,1665,132.81,8.69307747346105
"1256","PRanto6","0.65","EI",98,0.009659335,128,0.906465210449369,0.0241238178452036,1665,1665,152.42,10.9555391644519
"1257","PRanto6","0.6","EI",97,0.0090062,128,0.906465210449369,0.0290228354992603,1665,1665,174.64,11.443775600736
"1258","PRanto6","0.55","EI",93,0.008628936,128,0.906465210449369,0.0346738189299319,1665,1665,200.18,10.5613933883286
"1259","PRanto6","0.5","EI",67,0.009230134,128,0.906465210449369,0.0422550471853286,1665,1665,230.2,11.6280746992837
"1260","PRanto6","0.25","EI",0,0.008280206,128,0.906465210449369,0.132512261747745,1665,1665,490.76,13.7995168997565
"1261","PRanto8","0.99","EI",26,0.006607091,134,0.955077166221669,0.00295173388623086,1504,1504,25.93,3.7719191053592
"1262","PRanto8","0.95","EI",49,0.01270611,134,0.955077166221669,0.00589385459883533,1504,1504,46.43,6.19425442477042
"1263","PRanto8","0.9","EI",61,0.01211876,134,0.955077166221669,0.00891525866891154,1504,1504,64.71,6.8774187664333
"1264","PRanto8","0.85","EI",90,0.01253063,134,0.955077166221669,0.011973790934403,1504,1504,81.03,8.21240131469081
"1265","PRanto8","0.8","EI",98,0.01336534,134,0.955077166221669,0.0152596438965223,1504,1504,97.47,8.55812567981536
"1266","PRanto8","0.75","EI",99,0.01261646,134,0.955077166221669,0.0187872907097392,1504,1504,114,8.68296835154542
"1267","PRanto8","0.7","EI",99,0.01194691,134,0.955077166221669,0.0229934254908714,1504,1504,133.52,9.63629502548473
"1268","PRanto8","0.65","EI",96,0.01184466,134,0.955077166221669,0.0280952914189956,1504,1504,153.18,10.1238592074626
"1269","PRanto8","0.6","EI",84,0.01125727,134,0.955077166221669,0.0336923171456274,1504,1504,176.32,9.75029655078669
"1270","PRanto8","0.55","EI",59,0.01020518,134,0.955077166221669,0.0406364208287838,1504,1504,202.3,12.0784472879956
"1271","PRanto8","0.5","EI",21,0.0108623,134,0.955077166221669,0.0488341268215501,1504,1504,228.98,13.4382087550929
"1272","PRanto8","0.25","EI",0,0.008889574,134,0.955077166221669,0.154470754850073,1504,1504,494.32,14.3307820139486
"1273","PRanto9","0.99","EI",11,0.005862291,134,0.928261175571598,0.00273191045439272,1594,1594,26.02,5.01105847807697
"1274","PRanto9","0.95","EI",7,0.01197987,134,0.928261175571598,0.00544568459638812,1594,1594,45.75,6.34906340026669
"1275","PRanto9","0.9","EI",13,0.01195779,134,0.928261175571598,0.00814925189803301,1594,1594,64.2,7.08818906649817
"1276","PRanto9","0.85","EI",12,0.01176501,134,0.928261175571598,0.0109823224230703,1594,1594,80.87,7.78324411083765
"1277","PRanto9","0.8","EI",24,0.01181673,134,0.928261175571598,0.0138454191685346,1594,1594,96.15,8.57925027922227
"1278","PRanto9","0.75","EI",47,0.01162824,134,0.928261175571598,0.0172714359757659,1594,1594,112.66,9.13890562154988
"1279","PRanto9","0.7","EI",67,0.01138165,134,0.928261175571598,0.0210873329018335,1594,1594,130.98,10.1563335466649
"1280","PRanto9","0.65","EI",93,0.0121813,134,0.928261175571598,0.025675162602015,1594,1594,153.64,9.68547803923404
"1281","PRanto9","0.6","EI",100,0.009377515,134,0.928261175571598,0.0310636887426376,1594,1594,175.61,11.7601406917991
"1282","PRanto9","0.55","EI",100,0.009645973,134,0.928261175571598,0.0376826076408682,1594,1594,204.16,11.8540961679749
"1283","PRanto9","0.5","EI",100,0.01012305,134,0.928261175571598,0.0454077090933391,1594,1594,229.05,12.1724768194149
"1284","PRanto9","0.25","EI",0,0.008322057,134,0.928261175571598,0.139320045673524,1594,1594,489.98,14.5893139252016
"1285","PRdiam2","0.99","EI",64,0.008225905,84,0.448393813206425,0.00185641439328495,1146,1091.42857142857,13.94,3.53858957236017
"1286","PRdiam2","0.95","EI",79,0.008095004,84,0.448393813206425,0.00373594527022248,1146,1091.42857142857,23.94,3.90498257216199
"1287","PRdiam2","0.9","EI",89,0.008134607,84,0.448393813206425,0.0056580567956422,1146,1091.42857142857,34.25,4.68260266056898
"1288","PRdiam2","0.85","EI",98,0.00784157,84,0.448393813206425,0.00765380610160865,1146,1091.42857142857,43.62,6.11469500052905
"1289","PRdiam2","0.8","EI",96,0.007872598,84,0.448393813206425,0.00964946253401199,1146,1091.42857142857,51.91,6.27500251519125
"1290","PRdiam2","0.75","EI",100,0.008372934,84,0.448393813206425,0.0121211115384479,1146,1091.42857142857,62.01,6.96237362288512
"1291","PRdiam2","0.7","EI",100,0.00647753,84,0.448393813206425,0.0148937068190477,1146,1091.42857142857,71.58,8.66221330803735
"1292","PRdiam2","0.65","EI",100,0.006385491,84,0.448393813206425,0.018284027422809,1146,1091.42857142857,83.67,7.74473428149146
"1293","PRdiam2","0.6","EI",100,0.006949991,84,0.448393813206425,0.0218775992122521,1146,1091.42857142857,96.67,7.39649794282279
"1294","PRdiam2","0.55","EI",98,0.00715087,84,0.448393813206425,0.0265811831830978,1146,1091.42857142857,111.36,8.66027736509657
"1295","PRdiam2","0.5","EI",89,0.007258445,84,0.448393813206425,0.0324012227737813,1146,1091.42857142857,127.28,8.45675869803364
"1296","PRdiam2","0.25","EI",0,0.0054746,84,0.448393813206425,0.108526329508479,1146,1091.42857142857,279.71,13.2209620823841
"1297","PRdiam3","0.99","EI",69,0.006500528,74,0.328788995096578,0.00141133837720481,1124,1040.74074074074,10.69,3.01073835703892
"1298","PRdiam3","0.95","EI",61,0.006511368,74,0.328788995096578,0.00285598642268773,1124,1040.74074074074,19.34,3.74764572563209
"1299","PRdiam3","0.9","EI",61,0.006572153,74,0.328788995096578,0.00433691828268562,1124,1040.74074074074,25.8,4.86795333759165
"1300","PRdiam3","0.85","EI",75,0.006801004,74,0.328788995096578,0.00576484155494304,1124,1040.74074074074,33.8,4.81999203654147
"1301","PRdiam3","0.8","EI",81,0.006660578,74,0.328788995096578,0.00733714003599117,1124,1040.74074074074,40.13,5.52616366464882
"1302","PRdiam3","0.75","EI",95,0.006523453,74,0.328788995096578,0.00916145480221356,1124,1040.74074074074,49.39,6.22944296032636
"1303","PRdiam3","0.7","EI",94,0.005919996,74,0.328788995096578,0.0112640462275213,1124,1040.74074074074,56.32,6.10163084674081
"1304","PRdiam3","0.65","EI",100,0.005688412,74,0.328788995096578,0.013739506784149,1124,1040.74074074074,65.74,6.8010991387385
"1305","PRdiam3","0.6","EI",99,0.006288655,74,0.328788995096578,0.0167375239697003,1124,1040.74074074074,75.56,6.9679207222757
"1306","PRdiam3","0.55","EI",100,0.005740401,74,0.328788995096578,0.0202441619366477,1124,1040.74074074074,86.88,7.38176842298003
"1307","PRdiam3","0.5","EI",100,0.006252054,74,0.328788995096578,0.0246243769858408,1124,1040.74074074074,99.36,7.79603628892156
"1308","PRdiam3","0.25","EI",1,0.006272247,74,0.328788995096578,0.0843505412761227,1124,1040.74074074074,229.04,11.2401876399737
"1309","PRrico1","0.99","EI",47,0.008177417,64,0.189679150380924,0.000879247798199286,1018,1018,6.66,2.30160242817341
"1310","PRrico1","0.95","EI",45,0.008246153,64,0.189679150380924,0.00174450594074729,1018,1018,12.13,3.15157488288383
"1311","PRrico1","0.9","EI",42,0.008120383,64,0.189679150380924,0.00263629443688296,1018,1018,15.65,3.75075749925023
"1312","PRrico1","0.85","EI",39,0.007724182,64,0.189679150380924,0.00356713860062441,1018,1018,20.46,3.87798760683784
"1313","PRrico1","0.8","EI",47,0.007867778,64,0.189679150380924,0.00461313718775217,1018,1018,25.91,4.62119622451315
"1314","PRrico1","0.75","EI",38,0.008267952,64,0.189679150380924,0.00568034073648774,1018,1018,29.77,4.95404130508873
"1315","PRrico1","0.7","EI",46,0.00940207,64,0.189679150380924,0.00696954359631334,1018,1018,35.37,5.39295275280058
"1316","PRrico1","0.65","EI",57,0.009425454,64,0.189679150380924,0.00846717086032747,1018,1018,41.76,5.42556611578623
"1317","PRrico1","0.6","EI",63,0.009007652,64,0.189679150380924,0.0102462187163081,1018,1018,47.23,6.05839429338677
"1318","PRrico1","0.55","EI",77,0.00927923,64,0.189679150380924,0.0124448240746493,1018,1018,55.47,7.00570474612647
"1319","PRrico1","0.5","EI",84,0.009260774,64,0.189679150380924,0.0155231550049292,1018,1018,63.79,6.8774187664333
"1320","PRrico1","0.25","EI",100,0.009357154,64,0.189679150380924,0.0548487165195354,1018,1018,158.67,9.85865256021482
"1321","PRrico2","0.99","EI",89,0.002761028,34,0.226305520677815,0.00108760193305139,961,961,7.79,2.56351636655906
